case,iteration,objective,objective_error,growth_residual,absolute_growth_residual,selected_growth,max_growth,q,shat,temperature_gradient,density_gradient
A,1.0300000000000000e+02,4.1543015150601274e-03,4.1543015150601274e-03,9.1151538824751910e-02,9.1151538824751910e-02,9.1151538824751910e-02,9.1151538824751910e-02,1.2533973434493120e+00,4.4909167282842266e-01,2.1000005516402700e+00,7.9999915669422017e-01
A,1.0400000000000000e+02,4.1335649976272830e-03,4.1335649976272830e-03,9.0923759245065128e-02,9.0923759245065128e-02,9.0923759245065128e-02,9.0923759245065128e-02,1.2534270733107142e+00,4.4908454221761035e-01,2.1000005566021001e+00,7.9999914896623603e-01
A,1.0500000000000000e+02,4.1128687966097977e-03,4.1128687966097977e-03,9.0695852127975485e-02,9.0695852127975485e-02,9.0695852127975485e-02,9.0695852127975485e-02,1.2534567382431725e+00,4.4907744352084700e-01,2.1000005615554804e+00,7.9999914124868776e-01
A,1.0600000000000000e+02,4.0922130999163486e-03,4.0922130999163486e-03,9.0467818586681403e-02,9.0467818586681403e-02,9.0467818586681403e-02,9.0467818586681403e-02,1.2534863381799302e+00,4.4907037671183947e-01,2.1000005665003854e+00,7.9999913354162355e-01
A,1.0700000000000000e+02,4.0715980957908796e-03,4.0715980957908796e-03,9.0239659748814205e-02,9.0239659748814205e-02,9.0239659748814205e-02,9.0239659748814205e-02,1.2535158730543312e+00,4.4906334176385126e-01,2.1000005714367900e+00,7.9999912584509147e-01
A,1.0800000000000000e+02,4.0510239728426909e-03,4.0510239728426909e-03,9.0011376756971018e-02,9.0011376756971018e-02,9.0011376756971018e-02,9.0011376756971018e-02,1.2535453427998240e+00,4.4905633864970068e-01,2.1000005763646685e+00,7.9999911815913971e-01
A,1.0900000000000000e+02,4.0304909200279456e-03,4.0304909200279456e-03,8.9782970768714776e-02,8.9782970768714776e-02,8.9782970768714776e-02,8.9782970768714776e-02,1.2535747473499668e+00,4.4904936734175910e-01,2.1000005812839961e+00,7.9999911048381667e-01
A,1.1000000000000000e+02,4.0099991266033140e-03,4.0099991266033140e-03,8.9554442956263358e-02,8.9554442956263358e-02,8.9554442956263358e-02,8.9554442956263358e-02,1.2536040866384321e+00,4.4904242781194909e-01,2.1000005861947471e+00,7.9999910281917064e-01
A,1.1100000000000000e+02,3.9895487821593719e-03,3.9895487821593719e-03,8.9325794507066902e-02,8.9325794507066902e-02,8.9325794507066902e-02,8.9325794507066902e-02,1.2536333605990120e+00,4.4903552003174269e-01,2.1000005910968960e+00,7.9999909516524992e-01
A,1.1200000000000000e+02,3.9691400765819755e-03,3.9691400765819755e-03,8.9097026623585762e-02,8.9097026623585762e-02,8.9097026623585762e-02,8.9097026623585762e-02,1.2536625691656220e+00,4.4902864397215958e-01,2.1000005959904171e+00,7.9999908752210303e-01
A,1.1300000000000000e+02,3.9487732000454941e-03,3.9487732000454941e-03,8.8868140523423733e-02,8.8868140523423733e-02,8.8868140523423733e-02,8.8868140523423733e-02,1.2536917122723072e+00,4.4902179960376531e-01,2.1000006008752856e+00,7.9999907988977847e-01
A,1.1400000000000000e+02,3.9284483430097892e-03,3.9284483430097892e-03,8.8639137439505689e-02,8.8639137439505689e-02,8.8639137439505689e-02,8.8639137439505689e-02,1.2537207898532461e+00,4.4901498689666974e-01,2.1000006057514762e+00,7.9999907226832478e-01
A,1.1500000000000000e+02,3.9081656961816010e-03,3.9081656961816010e-03,8.8410018619855535e-02,8.8410018619855535e-02,8.8410018619855535e-02,8.8410018619855535e-02,1.2537498018427562e+00,4.4900820582052514e-01,2.1000006106189630e+00,7.9999906465779058e-01
A,1.1600000000000000e+02,3.8879254505388796e-03,3.8879254505388796e-03,8.8180785328084710e-02,8.8180785328084710e-02,8.8180785328084710e-02,8.8180785328084710e-02,1.2537787481752989e+00,4.4900145634452460e-01,2.1000006154777213e+00,7.9999905705822449e-01
A,1.1700000000000000e+02,3.8677277972802310e-03,3.8677277972802310e-03,8.7951438843036911e-02,8.7951438843036911e-02,8.7951438843036911e-02,8.7951438843036911e-02,1.2538076287854845e+00,4.4899473843740023e-01,2.1000006203277253e+00,7.9999904946967526e-01
A,1.1800000000000000e+02,3.8475729278488525e-03,3.8475729278488525e-03,8.7721980459276594e-02,8.7721980459276594e-02,8.7721980459276594e-02,8.7721980459276594e-02,1.2538364436080769e+00,4.4898805206742176e-01,2.1000006251689500e+00,7.9999904189219162e-01
A,1.1900000000000000e+02,3.8274610338858510e-03,3.8274610338858510e-03,8.7492411486778110e-02,8.7492411486778110e-02,8.7492411486778110e-02,8.7492411486778110e-02,1.2538651925779998e+00,4.4898139720239472e-01,2.1000006300013698e+00,7.9999903432582231e-01
A,1.2000000000000000e+02,3.8073923072266085e-03,3.8073923072266085e-03,8.7262733251103342e-02,8.7262733251103342e-02,8.7262733251103342e-02,8.7262733251103342e-02,1.2538938756303408e+00,4.4897477380965872e-01,2.1000006348249598e+00,7.9999902677061607e-01
A,1.2100000000000000e+02,3.7873669399084852e-03,3.7873669399084852e-03,8.7032947093712565e-02,8.7032947093712565e-02,8.7032947093712565e-02,8.7032947093712565e-02,1.2539224927003572e+00,4.4896818185608622e-01,2.1000006396396946e+00,7.9999901922662187e-01
A,1.2200000000000000e+02,3.7673851241202694e-03,3.7673851241202694e-03,8.6803054371609178e-02,8.6803054371609178e-02,8.6803054371609178e-02,8.6803054371609178e-02,1.2539510437234809e+00,4.4896162130808065e-01,2.1000006444455490e+00,7.9999901169388854e-01
A,1.2300000000000000e+02,3.7474470522213098e-03,3.7474470522213098e-03,8.6573056457783792e-02,8.6573056457783792e-02,8.6573056457783792e-02,8.6573056457783792e-02,1.2539795286353241e+00,4.4895509213157497e-01,2.1000006492424981e+00,7.9999900417246506e-01
A,1.2400000000000000e+02,3.7275529167140153e-03,3.7275529167140153e-03,8.6342954741125411e-02,8.6342954741125411e-02,8.6342954741125411e-02,8.6342954741125411e-02,1.2540079473716848e+00,4.4894859429203021e-01,2.1000006540305161e+00,7.9999899666240037e-01
A,1.2500000000000000e+02,3.7077029102164740e-03,3.7077029102164740e-03,8.6112750626332613e-02,8.6112750626332613e-02,8.6112750626332613e-02,8.6112750626332613e-02,1.2540362998685510e+00,4.4894212775443382e-01,2.1000006588095781e+00,7.9999898916374346e-01
A,1.2600000000000000e+02,3.6878972254695119e-03,3.6878972254695119e-03,8.5882445534224416e-02,8.5882445534224416e-02,8.5882445534224416e-02,8.5882445534224416e-02,1.2540645860621078e+00,4.4893569248329840e-01,2.1000006635796593e+00,7.9999898167654337e-01
A,1.2700000000000000e+02,3.6681360553128912e-03,3.6681360553128912e-03,8.5652040901695869e-02,8.5652040901695869e-02,8.5652040901695869e-02,8.5652040901695869e-02,1.2540928058887417e+00,4.4892928844266017e-01,2.1000006683407344e+00,7.9999897420084909e-01
A,1.2800000000000000e+02,3.6484195926653573e-03,3.6484195926653573e-03,8.5421538181718049e-02,8.5421538181718049e-02,8.5421538181718049e-02,8.5421538181718049e-02,1.2541209592850469e+00,4.4892291559607739e-01,2.1000006730927780e+00,7.9999896673670978e-01
A,1.2900000000000000e+02,3.6287480305235991e-03,3.6287480305235991e-03,8.5190938843560104e-02,8.5190938843560104e-02,8.5190938843560104e-02,8.5190938843560104e-02,1.2541490461878297e+00,4.4891657390662920e-01,2.1000006778357654e+00,7.9999895928417442e-01
A,1.3000000000000000e+02,3.6091215619193967e-03,3.6091215619193967e-03,8.4960244372522808e-02,8.4960244372522808e-02,8.4960244372522808e-02,8.4960244372522808e-02,1.2541770665341154e+00,4.4891026333691419e-01,2.1000006825696715e+00,7.9999895184329217e-01
A,1.3100000000000000e+02,3.5895403799448677e-03,3.5895403799448677e-03,8.4729456270471459e-02,8.4729456270471459e-02,8.4729456270471459e-02,8.4729456270471459e-02,1.2542050202611532e+00,4.4890398384904889e-01,2.1000006872944712e+00,7.9999894441411223e-01
A,1.3200000000000000e+02,3.5700046776906635e-03,3.5700046776906635e-03,8.4498576055347385e-02,8.4498576055347385e-02,8.4498576055347385e-02,8.4498576055347385e-02,1.2542329073064222e+00,4.4889773540466671e-01,2.1000006920101395e+00,7.9999893699668367e-01
A,1.3300000000000000e+02,3.5505146482858853e-03,3.5505146482858853e-03,8.4267605261878487e-02,8.4267605261878487e-02,8.4267605261878487e-02,8.4267605261878487e-02,1.2542607276076367e+00,4.4889151796491639e-01,2.1000006967166516e+00,7.9999892959105567e-01
A,1.3400000000000000e+02,3.5310704848175944e-03,3.5310704848175944e-03,8.4036545440868693e-02,8.4036545440868693e-02,8.4036545440868693e-02,8.4036545440868693e-02,1.2542884811027526e+00,4.4888533149046095e-01,2.1000007014139825e+00,7.9999892219727742e-01
A,1.3500000000000000e+02,3.5116723803666765e-03,3.5116723803666765e-03,8.3805398159864097e-02,8.3805398159864097e-02,8.3805398159864097e-02,8.3805398159864097e-02,1.2543161677299726e+00,4.4887917594147636e-01,2.1000007061021080e+00,7.9999891481539798e-01
A,1.3600000000000000e+02,3.4923205279611381e-03,3.4923205279611381e-03,8.3574165002842093e-02,8.3574165002842093e-02,8.3574165002842093e-02,8.3574165002842093e-02,1.2543437874277523e+00,4.4887305127765031e-01,2.1000007107810026e+00,7.9999890744546664e-01
A,1.3700000000000000e+02,3.4730151205816522e-03,3.4730151205816522e-03,8.3342847570522238e-02,8.3342847570522238e-02,8.3342847570522238e-02,8.3342847570522238e-02,1.2543713401348062e+00,4.4886695745818106e-01,2.1000007154506415e+00,7.9999890008753261e-01
A,1.3800000000000000e+02,3.4537563511260754e-03,3.4537563511260754e-03,8.3111447480188616e-02,8.3111447480188616e-02,8.3111447480188616e-02,8.3111447480188616e-02,1.2543988257901135e+00,4.4886089444177624e-01,2.1000007201110003e+00,7.9999889274164504e-01
A,1.3900000000000000e+02,3.4345444124073425e-03,3.4345444124073425e-03,8.2879966365911883e-02,8.2879966365911883e-02,8.2879966365911883e-02,8.2879966365911883e-02,1.2544262443329237e+00,4.4885486218665194e-01,2.1000007247620540e+00,7.9999888540785313e-01
A,1.4000000000000000e+02,3.4153794971143571e-03,3.4153794971143571e-03,8.2648405878327225e-02,8.2648405878327225e-02,8.2648405878327225e-02,8.2648405878327225e-02,1.2544535957027636e+00,4.4884886065053131e-01,2.1000007294037784e+00,7.9999887808620607e-01
A,1.4100000000000000e+02,3.3962617978317549e-03,3.3962617978317549e-03,8.2416767685122849e-02,8.2416767685122849e-02,8.2416767685122849e-02,8.2416767685122849e-02,1.2544808798394420e+00,4.4884288979064374e-01,2.1000007340361484e+00,7.9999887077675302e-01
A,1.4200000000000000e+02,3.3771915069860038e-03,3.3771915069860038e-03,8.2185053470640312e-02,8.2185053470640312e-02,8.2185053470640312e-02,8.2185053470640312e-02,1.2545080966830569e+00,4.4883694956372372e-01,2.1000007386591397e+00,7.9999886347954330e-01
A,1.4300000000000000e+02,3.3581688168430168e-03,3.3581688168430168e-03,8.1953264936096559e-02,8.1953264936096559e-02,8.1953264936096559e-02,8.1953264936096559e-02,1.2545352461740011e+00,4.4883103992600992e-01,2.1000007432727279e+00,7.9999885619462596e-01
A,1.4400000000000000e+02,3.3391939195018417e-03,3.3391939195018417e-03,8.1721403799761561e-02,8.1721403799761561e-02,8.1721403799761561e-02,8.1721403799761561e-02,1.2545623282529685e+00,4.4882516083324414e-01,2.1000007478768885e+00,7.9999884892205009e-01
A,1.4500000000000000e+02,3.3202670068555378e-03,3.3202670068555378e-03,8.1489471796736268e-02,8.1489471796736268e-02,8.1489471796736268e-02,8.1489471796736268e-02,1.2545893428609602e+00,4.4881931224067051e-01,2.1000007524715971e+00,7.9999884166186497e-01
A,1.4600000000000000e+02,3.3013882705776390e-03,3.3013882705776390e-03,8.1257470679041433e-02,8.1257470679041433e-02,8.1257470679041433e-02,8.1257470679041433e-02,1.2546162899392908e+00,4.4881349410303439e-01,2.1000007570568293e+00,7.9999883441411967e-01
A,1.4700000000000000e+02,3.2825579021264926e-03,3.2825579021264926e-03,8.1025402215928466e-02,8.1025402215928466e-02,8.1025402215928466e-02,8.1025402215928466e-02,1.2546431694295943e+00,4.4880770637458173e-01,2.1000007616325607e+00,7.9999882717886328e-01
A,1.4800000000000000e+02,3.2637760926917743e-03,3.2637760926917743e-03,8.0793268193479761e-02,8.0793268193479761e-02,8.0793268193479761e-02,8.0793268193479761e-02,1.2546699812738313e+00,4.4880194900905818e-01,2.1000007661987667e+00,7.9999881995614486e-01
A,1.4900000000000000e+02,3.2450430332131241e-03,3.2450430332131241e-03,8.0561070415097191e-02,8.0561070415097191e-02,8.0561070415097191e-02,8.0561070415097191e-02,1.2546967254142947e+00,4.4879622195970814e-01,2.1000007707554240e+00,7.9999881274601359e-01
A,1.5000000000000000e+02,3.2263589143267739e-03,3.2263589143267739e-03,8.0328810701102427e-02,8.0328810701102427e-02,8.0328810701102427e-02,8.0328810701102427e-02,1.2547234017936160e+00,4.4879052517927426e-01,2.1000007753025076e+00,7.9999880554851843e-01
A,1.5100000000000000e+02,3.2077239263661014e-03,3.2077239263661014e-03,8.0096490889003391e-02,8.0096490889003391e-02,8.0096490889003391e-02,8.0096490889003391e-02,1.2547500103547720e+00,4.4878485861999645e-01,2.1000007798399940e+00,7.9999879836370835e-01
A,1.5200000000000000e+02,3.1891382593440981e-03,3.1891382593440981e-03,7.9864112833538670e-02,7.9864112833538670e-02,7.9864112833538670e-02,7.9864112833538670e-02,1.2547765510410911e+00,4.4877922223361150e-01,2.1000007843678588e+00,7.9999879119163231e-01
A,1.5300000000000000e+02,3.1706021029251816e-03,3.1706021029251816e-03,7.9631678406588691e-02,7.9631678406588691e-02,7.9631678406588691e-02,7.9631678406588691e-02,1.2548030237962597e+00,4.4877361597135212e-01,2.1000007888860783e+00,7.9999878403233937e-01
A,1.5400000000000000e+02,3.1521156464183143e-03,3.1521156464183143e-03,7.9399189497353362e-02,7.9399189497353362e-02,7.9399189497353362e-02,7.9399189497353362e-02,1.2548294285643296e+00,4.4876803978394658e-01,2.1000007933946288e+00,7.9999877688587828e-01
A,1.5500000000000000e+02,3.1336790787312141e-03,3.1336790787312141e-03,7.9166648012041207e-02,7.9166648012041207e-02,7.9166648012041207e-02,7.9166648012041207e-02,1.2548557652897228e+00,4.4876249362161791e-01,2.1000007978934860e+00,7.9999876975229800e-01
A,1.5600000000000000e+02,3.1152925883881247e-03,3.1152925883881247e-03,7.8934055874357867e-02,7.8934055874357867e-02,7.8934055874357867e-02,7.8934055874357867e-02,1.2548820339172397e+00,4.4875697743408360e-01,2.1000008023826267e+00,7.9999876263164738e-01
A,1.5700000000000000e+02,3.0969563634840130e-03,3.0969563634840130e-03,7.8701415025195232e-02,7.8701415025195232e-02,7.8701415025195232e-02,7.8701415025195232e-02,1.2549082343920652e+00,4.4875149117055496e-01,2.1000008068620266e+00,7.9999875552397515e-01
A,1.5800000000000000e+02,3.0786705916705857e-03,3.0786705916705857e-03,7.8468727422720264e-02,7.8468727422720264e-02,7.8468727422720264e-02,7.8468727422720264e-02,1.2549343666597752e+00,4.4874603477973662e-01,2.1000008113316624e+00,7.9999874842932994e-01
A,1.5900000000000000e+02,3.0604354601387368e-03,3.0604354601387368e-03,7.8235995042419404e-02,7.8235995042419404e-02,7.8235995042419404e-02,7.8235995042419404e-02,1.2549604306663433e+00,4.4874060820982625e-01,2.1000008157915109e+00,7.9999874134776050e-01
A,1.6000000000000000e+02,3.0422511555974929e-03,3.0422511555974929e-03,7.8003219877098573e-02,7.8003219877098573e-02,7.8003219877098573e-02,7.8003219877098573e-02,1.2549864263581481e+00,4.4873521140851408e-01,2.1000008202415481e+00,7.9999873427931545e-01
A,1.6100000000000000e+02,3.0241178642564405e-03,3.0241178642564405e-03,7.7770403936927579e-02,7.7770403936927579e-02,7.7770403936927579e-02,7.7770403936927579e-02,1.2550123536819788e+00,4.4872984432298263e-01,2.1000008246817510e+00,7.9999872722404342e-01
A,1.6200000000000000e+02,3.0060357718012325e-03,3.0060357718012325e-03,7.7537549249395710e-02,7.7537549249395710e-02,7.7537549249395710e-02,7.7537549249395710e-02,1.2550382125850434e+00,4.4872450689990634e-01,2.1000008291120960e+00,7.9999872018199281e-01
A,1.6300000000000000e+02,2.9880050633657577e-03,2.9880050633657577e-03,7.7304657859222914e-02,7.7304657859222914e-02,7.7304657859222914e-02,7.7304657859222914e-02,1.2550640030149744e+00,4.4871919908545133e-01,2.1000008335325600e+00,7.9999871315321214e-01
A,1.6400000000000000e+02,2.9700259235318407e-03,2.9700259235318407e-03,7.7071731828626255e-02,7.7071731828626255e-02,7.7071731828626255e-02,7.7071731828626255e-02,1.2550897249198361e+00,4.4871392082527528e-01,2.1000008379431194e+00,7.9999870613774970e-01
A,1.6500000000000000e+02,2.9520985362944860e-03,2.9520985362944860e-03,7.6838773237142277e-02,7.6838773237142277e-02,7.6838773237142277e-02,7.6838773237142277e-02,1.2551153782481315e+00,4.4870867206452714e-01,2.1000008423437517e+00,7.9999869913565391e-01
A,1.6600000000000000e+02,2.9342230850444087e-03,2.9342230850444087e-03,7.6605784181671410e-02,7.6605784181671410e-02,7.6605784181671410e-02,7.6605784181671410e-02,1.2551409629488093e+00,4.4870345274784706e-01,2.1000008467344338e+00,7.9999869214697295e-01
A,1.6700000000000000e+02,2.9163997525437574e-03,2.9163997525437574e-03,7.6372766776433565e-02,7.6372766776433565e-02,7.6372766776433565e-02,7.6372766776433565e-02,1.2551664789712709e+00,4.4869826281936626e-01,2.1000008511151425e+00,7.9999868517175488e-01
A,1.6800000000000000e+02,2.8986287208985530e-03,2.8986287208985530e-03,7.6139723152879313e-02,7.6139723152879313e-02,7.6139723152879313e-02,7.6139723152879313e-02,1.2551919262653768e+00,4.4869310222270703e-01,2.1000008554858551e+00,7.9999867821004789e-01
A,1.6900000000000000e+02,2.8809101715616308e-03,2.8809101715616308e-03,7.5906655460000749e-02,7.5906655460000749e-02,7.5906655460000749e-02,7.5906655460000749e-02,1.2552173047814541e+00,4.4868797090098272e-01,2.1000008598465492e+00,7.9999867126190005e-01
A,1.7000000000000000e+02,2.8632442852881343e-03,2.8632442852881343e-03,7.5673565864020631e-02,7.5673565864020631e-02,7.5673565864020631e-02,7.5673565864020631e-02,1.2552426144703035e+00,4.4868286879679781e-01,2.1000008641972019e+00,7.9999866432735922e-01
A,1.7100000000000000e+02,2.8456312421249897e-03,2.8456312421249897e-03,7.5440456548525603e-02,7.5440456548525603e-02,7.5440456548525603e-02,7.5440456548525603e-02,1.2552678552832062e+00,4.4867779585224793e-01,2.1000008685377907e+00,7.9999865740647325e-01
A,1.7200000000000000e+02,2.8280712213768558e-03,2.8280712213768558e-03,7.5207329714288562e-02,7.5207329714288562e-02,7.5207329714288562e-02,7.5207329714288562e-02,1.2552930271719311e+00,4.4867275200892009e-01,2.1000008728682928e+00,7.9999865049928975e-01
A,1.7300000000000000e+02,2.8105644016056587e-03,2.8105644016056587e-03,7.4974187579535112e-02,7.4974187579535112e-02,7.4974187579535112e-02,7.4974187579535112e-02,1.2553181300887422e+00,4.4866773720789277e-01,2.1000008771886862e+00,7.9999864360585660e-01
A,1.7400000000000000e+02,2.7931109605899710e-03,2.7931109605899710e-03,7.4741032379677108e-02,7.4741032379677108e-02,7.4741032379677108e-02,7.4741032379677108e-02,1.2553431639864048e+00,4.4866275138973616e-01,2.1000008814989486e+00,7.9999863672622118e-01
A,1.7500000000000000e+02,2.7757110753079692e-03,2.7757110753079692e-03,7.4507866367357067e-02,7.4507866367357067e-02,7.4507866367357067e-02,7.4507866367357067e-02,1.2553681288181937e+00,4.4865779449451260e-01,2.1000008857990577e+00,7.9999862986043102e-01
